X,Y,DENOMINAZI,REGIONE,ENTE_TITOL,ENTE_GESTO,RESPONSABI,TELEFONO,E___MAIL,ALTRA_MAIL,INDIRIZZO,comune,PROVINCIA_,SITO_WEB,ALTRO_SITO,SOCIAL,ALTRO_SOCI,X,Y,icon_url
12.0415822,44.2202144,SCUOLA PARCHI ROMAGNA,EMILIA ROMAGNA,"AREE PROTETTE PARCO REGIONALE VENA DEL GESSO ROMAGNOLA, RISERVE NATURALI BOSCO DELLA FRATTONA, BOSCO DI SCARDAVILLA E ONFERNO + COMUNI BORGO TOSSIGNANO, CASALFIUMANESE, FONTANELICE, IMOLA (BO), BRISIGHELLA, CASOLA VALSENIO, RIOLO TERME (RA), CESENA, FORL","AREE PROTETTE PARCO REGIONALE VENA DEL GESSO ROMAGNOLA, RISERVE NATURALI BOSCO DELLA FRATTONA, BOSCO DI SCARDAVILLA E ONFERNO + COMUNI BORGO TOSSIGNANO, CASALFIUMANESE, FONTANELICE, IMOLA (BO), BRISIGHELLA, CASOLA VALSENIO, RIOLO TERME (RA), CESENA, FORL",FIORENZO ROSSETTI,0543 714313 - 338 2151442,fiorenzo.rossetti@provincia.fc.it,,"Piazza Morgagni, 9 - Forlì (FC)",Forlì,FORLI' - CESENA,www.parchiromagna.it,,N.D.,,12.041582200000001,44.220214400000003,./0.png
10.8870295,44.783891,TERRE D’ARGINE,EMILIA ROMAGNA,"COMUNI CARPI, NOVI, SOLIERA (MO)","COMUNI CARPI, NOVI, SOLIERA (MO)",GIULIANO FERRARI,0596 49990,ceas@terredargine.it,,"Via Manfredo Pio, 11 - Carpi (MO)",Carpi,MODENA,www.quicea.it,,N.D.,,10.887029500000001,44.783890999999997,./0.png
10.6618381,44.5853451,TRESINARO SECCHIA,EMILIA ROMAGNA,"COMUNI SCANDIANO, CASALGRANDE, RUBIERA, BAISO, VIANO","COMUNI SCANDIANO, CASALGRANDE, RUBIERA, BAISO, VIANO",MASSIMO FRIGNANI,0522 764225,ambiente@comune.scandiano.re.it,,"Via del Seminario 18, 42019 Scandiano (RE)",Scandiano,REGGIO EMILIA,n.d.,,N.D.,,10.661838100000001,44.585345099999998,./0.png
11.0352959,44.5609836,VALLE DEL PANARO,EMILIA ROMAGNA,"COMUNI SAN CESARIO SUL PANARO, CASTELFRANCO EMILIA, CASTELVETRO, MARANO SUL PANARO, SPILAMBERTO, VIGNOLA, ZOCCA (MO)","COMUNI SAN CESARIO SUL PANARO, CASTELFRANCO EMILIA, CASTELVETRO, MARANO SUL PANARO, SPILAMBERTO, VIGNOLA, ZOCCA (MO)",IVONNE SOLI,0599 33720 - 366 9275735,info@ceasvalledelpanaro.it,,"Corso Libertà, 49 San Cesario sul Panaro (MO)",San Cesario sul Panaro,MODENA,www.ceasvalledelpanaro.it,,N.D.,,11.035295899999999,44.560983600000000,./0.png
11.7989157,44.5826335,VALLI E FIUMI,EMILIA ROMAGNA,"COMUNI ARGENTA, COMACCHIO, MESOLA, OSTELLATO, PORTOMAGGIORE","COMUNI ARGENTA, COMACCHIO, MESOLA, OSTELLATO, PORTOMAGGIORE (FE)",MONICA GUERRA,0532 808058,museiargenta@comune.argenta.fe.it,,"Via Cardinala, 1/c loc. Campotto - Argenta (FE)",Argenta,FERRARA,www.vallidiargenta.org,,N.D.,,11.798915700000000,44.582633500000000,./0.png
12.445157,44.06195,VALMARECCHIA,EMILIA ROMAGNA,"COMUNI BELLARIA IGEA MARINA, CASTELDELCI, MAIOLO, NOVAFELTRIA, PENNABILLI, POGGIO-TORRIANA, SAN LEO, SANT’AGATA FELTRIA, SANTARCANGELO DI ROMAGNA, TALAMELLO, VERUCCHIO (RN)","COMUNI BELLARIA IGEA MARINA, CASTELDELCI, MAIOLO, NOVAFELTRIA, PENNABILLI, POGGIO-TORRIANA, SAN LEO, SANT’AGATA FELTRIA, SANTARCANGELO DI ROMAGNA, TALAMELLO, VERUCCHIO (RN)",CHIARA TIOZZI,n.d.,servizi@metweb.org,,"Piazza Marconi, 1 - Santarcangelo di Romagna (RN) 0541 624703",Santarcangelo di Romagna,RIMINI,www.metweb.org / www.vallemarecchia.i t,,N.D.,,12.445157000000000,44.061950000000003,./0.png
12.3866409,42.5508974,CASA-LABORATORIO DI CENCI ,UMBRIA,N.D.,N.D.,N.D.,0744 980330 - 339 5736449 - 338 4696119,cencicasalab@gmail. com,,"Strada di Luchiano 13, 05022 Amelia (TR)",Amelia,TERNI,www.cencicasalab.it,,N.D.,,12.386640900000000,42.550897399999997,./0.png
12.6838924,42.5586436,CDD GIARDINO BOTANICO CASCATA DELLE MARMORE,UMBRIA,N.D.,SOCIETÀ COOPERATIVA SOCIALE ALIS,STEFANO NOTARI,0744 420106 - 349 0803331 - 335 7326367,info@coopsocialealis.it - francesca_silvani@liberoit,,"Via Valnerina 52, Terni",Terni,TERNI,wwwmarmorefallsit,,N.D.,,12.683892400000000,42.558643600000003,./0.png
12.715687,43.359413,CENS - SCUOLA DELLA MONTAGNA                                        ,UMBRIA,N.D.,N.D.,N.D.,0759 170548 - 335.6180232,corrispondenza@cens.it,,Località Calcinaro 7/a - Costacciaro (PG),Costacciaro,PERUGIA,www.cens.it,,N.D.,,12.715687000000001,43.359413000000004,./0.png
12.66894,42.57139,CENTRO DI DOCUMENTAZIONE IL LAGO DI PIEDILUCO,UMBRIA,N.D.,SOCIETÀ COOPERATIVA SOCIALE ALIS,FRANCESCA SILVANI,349 0803331 - 339 5435724,francesca_silvani@libero.it,,"c/o Ist Comp G Oberdan - Via Noceta,13 Piediluco TR)",Terni,TERNI,"wwwparksit/parcofluvialenera/edu,php ",,N.D.,,12.668939999999999,42.571390000000001,./0.png
12.1389746,43.1164817,CENTRO DI ESPERIENZA AMBIENTALE ISOLA POLVESE - Plestina Ambiente e Territorio,UMBRIA,N.D.,N.D.,N.D.,0759 659546 -347 8489578 - 347 8489578,"info@plestina.it; caterina.longo@biologo.onb.it",,Località Isola Polvese - 06061 Castiglione del Lago,Castiglione del Lago,PERUGIA,www.polvese.it,,N.D.,,12.138974599999999,43.116481700000001,./0.png
12.6210492,43.067491,CENTRO RECUPERO FAUNA SELVATICA FORMICHELLA,UMBRIA,N.D.,N.D.,N.D.,075 8709146 - 075 8709146,utb.assisi@corpoforestale.it,,"V.le Umberto I n. 5, 06081 Assisi (PG)",San Venanzo,TERNI,www.corpoforestale.it,,N.D.,,12.621049200000000,43.067490999999997,./0.png
12.071827,43.208907,CENTRO STUDIO NATURALISTICO HYLA,UMBRIA,N.D.,N.D.,N.D.,0758 25107,"info@studionaturalisticohyla.it;  info@pec.studionaturalisticohyla.it;  petruzzi@studionaturalisticohyla.it;",,"Via Aganoor Pompili, 4 - 06069 Tuoro sul Trasimeno (PG)",Tuoro sul Trasimeno,PERUGIA,"www.studionaturalisticohyla.it;",,N.D.,,12.071827000000001,43.208907000000004,./0.png
12.1006416,42.6821467,CENTRO VISITE PAAO – VILLA PAOLINA DI PORANO,UMBRIA,N.D.,N.D.,N.D.,328 5430394 - 333 2219879,centrovisiteporano@libero.it,,"Via G Marconi, 2 – Porano",Porano,TERNI,wwwporanoturismo.it,,N.D.,,12.100641599999999,42.682146699999997,./0.png
12.1386454,43.1867704,FATTORIA SCUOLA LA BUONA TERRA,UMBRIA,N.D.,N.D.,N.D.,075 829105 - 393 4235139,buonaterra@libero.it,,Località le guardie - 06065 Passignano sul Trasimeno (PG),Passignano sul Trasimeno,PERUGIA,http//www.buonaterra.org,,N.D.,,12.138645400000000,43.186770400000000,./0.png
12.4469096,43.1357993,IL BOSCO E IL FIUME,UMBRIA,N.D.,N.D.,N.D.,075 514511 - 349 8863604,ceabosco@consorzioabn.it,,"Via della Trota, Ponte Felcino - 06134 Perugia",Perugia,PERUGIA,www.corpoforestale.it,,N.D.,,12.446909600000000,43.135799300000002,./0.png
13.0958319,42.7927417,IL CAPISTERIUM,UMBRIA,N.D.,N.D.,N.D.,349 3002091,info@ilcapisterium.it,,Via Manzoni n 2 - 06046 Norcia (PG),Norcia,PERUGIA,www.norciaospitalita.it,,N.D.,,13.095831900000000,42.792741700000001,./0.png
12.4729032,43.0764503,IL FORABOSCO,UMBRIA,N.D.,N.D.,N.D.,075 5990840 - 346 0222175,"fondazioneaurap@gmail.com; fondazioneaurap@pec.it",,Località Forabosco - Collestrada - 06135 Perugia,Perugia,PERUGIA,www.casaleforabosco.com,,N.D.,,12.472903199999999,43.076450299999998,./0.png
12.8903889,43.0288076,IL PARCO DI COLFIORITO,UMBRIA,COMUNE DI FOLIGNO,COMUNE DI FOLIGNO,N.D.,0742 681011 - 0742 350129,parcocolfiorito@tiscali.it,,Via della Rinascita - 06030 Colfiorito di Foligno (PG),Foligno,PERUGIA,www.parks.it/parco.colfiorito,,N.D.,,12.890388900000000,43.028807600000000,./0.png
12.9317487,42.7119642,IL SENTIERO DI POGGIODOMO,UMBRIA,N.D.,N.D.,N.D.,338 7171906,N.D.,,"Via del Colle, 1 - 06040 Poggiodomo (PG)",Perugia,PERUGIA,"ilsentierodipoggiodomo@gmail.com; info@legambienteumbria.it;",,N.D.,,12.931748700000000,42.711964199999997,./0.png
11.973853,42.8125559,LABORATORIO AMBIENTALE DISTRETTUALE,UMBRIA,N.D.,N.D.,N.D.,0763 624116,"istorvietanoallerona@libero.it; maestrogiu@yahoo.it",,Allerona,Allerona,TERNI,,,N.D.,,11.973853000000000,42.812555900000000,./0.png
12.0459039,43.1262566,LABORATORIO DEL CITTADINO,UMBRIA,ASSOCIAZIONE DL CITTADINO,ASSOCIAZIONE DEL CITTADINO,N.D.,0759 51452 - 339 6331285 - 393 5820256,"labdelcittadino@libero.it; labdelcittadino@gmail.com",,"Via Bruno Buozzi, 46 - 06061 Castiglione del Lago",Castiglione del Lago,PERUGIA,www.laboratoriodelcittadino.org,,N.D.,,12.045903900000001,43.126256599999998,./0.png
12.7316077,42.7341713,LABORATORIO DI SCIENZE DELLA TERRA,UMBRIA,COMUNE DI SPOLETO,COMUNE DI SPOLETO,N.D.,0743 225700 - 328 0726567,"info@lst-spoleto.it; f.pazzaglia@intgeomod.com",,"Largo Ermini, Complesso S Matteo - 06049 Spoleto",Spoleto,PERUGIA,www.lst-spoleto.it,,N.D.,,12.731607700000000,42.734171300000000,./0.png
12.6977982,42.9563955,LABORATORIO DI SCIENZE SPERIMENTALI DI FOLIGNO,UMBRIA,N.D.,N.D.,N.D.,074 2342598 - 328 1507140 - 338 1642693,"direttore@labscienze.org; direttoerelabscienze@pec.it;",,Via Isolabella - 06034 Foligno (PG),Foligno,PERUGIA,www.labscienze.org,,N.D.,,12.697798199999999,42.956395499999999,./0.png
12.8284413,42.6526489,LABORATORIO DI TERRIA,UMBRIA,N.D.,N.D.,N.D.,320 4315843,"faunaittica@provincia.terni.it; labterria@libero.it",,Località Cartiera Terria -  Ferentillo TR,Ferentillo,TERNI,www.provincia.terni.it/laboratorioterria,,N.D.,,12.828441300000000,42.652648900000003,./0.png
12.3398657,43.2959657,MOLA CASANOVA,UMBRIA,N.D.,N.D.,N.D.,328 4771909 - 338 5342553,"info@molacasanova.it; tatiana@molacasanova.it; alchemilla.sas@pec.it",,Alchemilla Sas - Str. Provinciale del Maestrello - 06019 Umbertide (PG),Umbertide,PERUGIA,www.molacasanova.it,,N.D.,,12.339865700000001,43.295965700000004,./0.png
12.7326503,42.7457466,MONTAGNE DI LIBRI,UMBRIA,N.D.,N.D.,N.D.,0743 214231 - 335 6220679,"cultura@montimartaniseranosubasio.it; cm.subasiomartani@postacert.umbria.it; legambientespoleto@gmail.com",,"via Antonio Busetti, 28 - Spoleto (PG)",Spoleto,PERUGIA,www.montagneaperte.it,,N.D.,,12.732650300000000,42.745746599999997,./0.png
12.6210492,43.067491,MUSEO ORNITOLOGICO CANDELETO,UMBRIA,N.D.,N.D.,N.D.,0758 12285,"043645.001@carabinieri.it;  fpg43645@pec.carabinieri.it;",,"V.le Umberto I n. 5, 06081 Assisi (PG)",Assisi,PERUGIA,n.d.,,N.D.,,12.621049200000000,43.067490999999997,./0.png
12.1884126,43.1062639,"OASI NATURALISTICA ""LA VALLE""",UMBRIA,N.D.,N.D.,N.D.,0758 472865 - 328 3055083,"oasilavalle@gmail.com; alzavola@pec.confcooperative.it;",,"Via Emissario snc, Loc. San Savino di Magione - San Savino di Magione (PG)",Magione,PERUGIA,www.oasinaturalisticalavalle.it,,N.D.,,12.188412599999999,43.106263900000002,./0.png
12.4265952,43.4650147,OASI NATURALISTICA CANDELETO,UMBRIA,N.D.,N.D.,N.D.,0768 9460771 - 0758 12285,"utb.assisi@corpoforestale.it; pf.candeleto@corpoforestale.it",,Pietralunga,Pietralunga,PERUGIA,www.corpoforestale.it,,N.D.,,12.426595200000000,43.465014699999998,./0.png
12.2544343,42.6216519,OASI WWF DEL LAGO DI ALVIANO,UMBRIA,N.D.,N.D.,N.D.,074 4903715 - 333 7576283,lagodialviano@wwf.it,,Località Madonna del Porto - 05025 Guardea (TR),Guardea,TERNI,www.wwf.it/oasi/umbria/i_cea,,N.D.,,12.254434300000000,42.621651900000003,./0.png
12.1410494,43.189415,OSTELLO LA FORESTA DI FONTESPUGNA,UMBRIA,N.D.,N.D.,N.D.,0758 45456 - 06 44291587,"info@forestafontespugna.com; alessandra.rambaldi@pandaavventure.com;",,"Località Campagna, 35 - 06065 Passignano sul Trasimeno (PG)",Passignano sul Trasimeno,PERUGIA, www.forestafontespugna.com,,N.D.,,12.141049400000000,43.189414999999997,./0.png
12.1105752,43.2584147,PANTA REI,UMBRIA,N.D.,N.D.,N.D.,0758 296164 - 340 6090841,info@pantarei-cea.it,,"Località Le Pierle, 19 - Passignano sul Trasimeno",Passignano sul Trasimeno,PERUGIA,www.pantarei-cea.it,,N.D.,,12.110575200000000,43.258414700000003,./0.png
12.3871496,42.6193013,PER PARCO DELL’ENERGIA RINNOVABILE ,UMBRIA,N.D.,N.D.,N.D., 0744 988050 -339 6075788,"eticitalia@pec.it; mc.flugy@gmail.com;  flugy@pec.it; ronca.natural@gmail.com;",,"Località Inano, 1 - Frattuccia, 05025 (Terni)",Guardea,TERNI,www.perumbria.it,,N.D.,,12.387149600000001,42.619301299999997,./0.png
12.8396204,42.7451751,S. MAURO DI NARCO,UMBRIA,N.D.,N.D.,N.D.,338 6376057 - 328 6178307,monicamattioli@tiscali.it,,Fraz Castel San Felice - Sant'Anatolia di Narco ( PG),Sant'Anatolia di Narco,PERUGIA,http//ceasanmauroblogspotit,,N.D.,,12.839620399999999,42.745175099999997,./0.png
12.4157032,43.0590637,SISTEMA AMBIENTE SRL,UMBRIA,N.D.,N.D.,N.D.,0755 837425 - 0755 837219             ,"formazione@sistema-ambiente.it; info@sistema-ambiente. It;",,"Via del Commercio, 8 - 06132 Perugia (PG)",Perugia,PERUGIA,www.sistema-ambiente.it,,N.D.,,12.415703199999999,43.059063700000003,./0.png
13.8472528,42.8899709,CEA Ambiente e Mare,MARCHE,Partners in Service s.r.l.s.,Partners in Service s.r.l.s.,Barbara Zambuchini,cell 393.5659969,"info@pissrl.it barbarazambuchini@pissrl.it; cea.ambientemare@gmail.com",,Via 81° strada Z.Ind. Centobuchi n. 19 - Monteprandone (AP) ,San Benedetto del Tronto,ASCOLI PICENO,http://www.pissrl.it/index.php/cea http://www.ambiente.marche.it/Ambiente/Educazioneambientale/ReteCEA,,https://www.facebook.com/ceaambienteemare/,,13.847252800000000,42.889970900000002,./0.png
13.3937027,43.6231554,CEA Ambiente e Pace,MARCHE,COMUNE DI FALCONARA MARITTIMA,Aesis Natura s.n.c.,Badiali Giovanna/ Laura Faccenda,O71911213- 3200624251,"cea@comune.falconara.an.it; laura.faccenda@live.it",,"Piazza Carducci, 4 - 60015 Falconara Marittima",Falconara Marittima,ANCONA,IN COSTRUZIONE,,IN COSTRUZIONE,,13.393702700000000,43.623155400000002,./0.png
13.4094367,42.7691088,CEA Asaspeleoclub,MARCHE,Associazione Asaspeleoclub,Associazione Asaspeleoclub e Idrea soc. coop.,Giampaolo Filipponi,377 9942009,geotritone1@libero.it,,Via Salaria s.n. Loc. Santa Maria - 63095 Acquasanta Terme (AP),Acquasanta Terme,ASCOLI PICENO,IN COSTRUZIONE,,https://www.facebook.com/giampaolo.filipponi.3?__tn__=%2Cd*F*F-R&eid=ARAHEO5f2RWehLRUbgm0WH4iEmtRY-EfnakZ8UmgLChOCnlPPtry_jZ-AOKGyjHlMuboC__IyflgzHMn&tn-str=*F,,13.409436700000001,42.769108799999998,./0.png
12.9036015,43.3345589,CEA Associazione Appennino Valleremita,MARCHE,ASSOCIAZIONE APPENNINO VALLEREMITA,Associazione Appennino Valleremita,Erminio Piermartini,"347270246",piermartini@alice.it,,Via Balbo n. 35 - 60044 Fabriano(AN),Fabriano,ANCONA,www.aulaverdevalleremita.it,,Aula Verde Valleremita (Fb),,12.903601500000001,43.334558899999998,./0.png
13.2023551,43.7111405,CEA Bettino Padovano,MARCHE,NATURA IN MOVIMENTO SOC. COOP. SOCIALE,Natura in Movimento Soc. Coop. Sociale,Maurizio Baccanti,071 9330066,info@naturainmovimento.net,,Via Cupetta n. 20 - 60019 Senigallia(AN),Senigallia,ANCONA,www.naturainmovimento.net,,forestalp cooperativa(Fb),,13.202355100000000,43.711140499999999,./0.png
13.4445916,43.0049615,CEA Bosco di Smerillo e Lago di San Ruffino,MARCHE,Comune di Smerillo,Associazione Li Casarì e Dimensione Natura soc. coop. soc.,Alessandro Tossici,0734 79124,"protocollo@comune.smerillo.fm.it; info@smerillo.com",,Via A.C. Nobili n. 15 - Smerillo (FM),Smerillo,FERMO,"www.smerillo.com; www.dimensionenatura.org",,IN COSTRUZIONE,,13.444591600000001,43.004961500000000,./0.png
13.0173973,43.8352343,CEA Casa Archilei,MARCHE,Comune di Fano,Comune di Fano o Associazione Naturalistica “Argonauta” ?,Christian Cavalieri,0721 805211 - 3809030763,"argonautafano@yahoo.it; etfano@libero.it",,Via Ugo Bassi n. 6 - 61032 Fano,Fano,PESARO URBINO,http://www.archilei.it/,,https://www.facebook.com/casarchilei/,,13.017397300000001,43.835234300000003,./0.png
13.0048903,43.8471228,CEA Casa Cecchi,MARCHE,Comune di Fano,Comune di Fano,Responsabile: Teresa Giovannoni referenteUfficio:Paola Bargnesi,0721 887810-0721 887431 ( ufficio Città dei bambini) - 0721-820542 (Casa Cecchi),sindaco@comune.fano.pu.it teresa.giovannoni@comune.fano.pu.it cittadeibambini@comune.fano.pu.it,,Via Paleotta n. 11 - 61032 Fano (PU),Fano,PESARO URBINO,https://cittadeibambini.comune.fano.pu.it,,https://www.facebook.com/fanocittadeibambini/ @fanocittadeibambini,,13.004890300000000,43.847122800000001,./0.png
12.631107,43.7231936,CEA Casa delle Vigne,MARCHE,Comune di Urbino,Associazione Legambiente Le Cesane,Stefano Gambelli,0722 350301,"segreteria.sindaco@comune.urbino.ps.it; ceaurbino@gmail.com",,Via F.lli Rosselli n. 1 - 61029 Urbino (PU),Urbino,PESARO URBINO,https://ceaurbino.blogspot.com/ ,,Centro Educazione Ambientale Casa delle Vigne.,,12.631107000000000,43.723193600000002,./0.png
13.44274,43.03232,CEA Casa Ecologica,MARCHE,Comune di Monte San Martino,Leonardo (soc. individuale),Leonardo Virgili,333 5218647,casaecologica@gmail.com,,Via Don Ricci (edificio scolastico) - 62020 Monte San Martino (MC),Monte San Martino,MACERATA,https://ceacasaecologica.wordpress.com/,,www.facebook.com/ceacasaecologica,,13.442740000000001,43.032319999999999,./0.png
12.6431067,43.5283322,CEA Catria e Bosco di Tecchie,MARCHE,La Macina Terre Alte soc. Coop di Comunità,La Macina Terre Alte soc. Coop di Comunità,Valerio Cucchiarini,0721 700226 (Stefano Marzani cell. 335 7361374),"amministrazione@consorzioterrealte.it; stefano@lamacina.it; ceafurlo@lamacina.it",,Via Flaminia Sud n. 14 - 61041 Cagli (PU),Cagli,PESARO URBINO,www.lamacina.it,,http://www.lamacina.it/lamacina.htm,,12.643106700000001,43.528332200000001,./0.png
13.5939827,43.5644479,CEA Conero,MARCHE,NATURA IN MOVIMENTO SOC. COOP. SOCIALE,Natura in Movimento Soc. Coop. Sociale,Maurizio Baccanti,071 9330066,info@naturainmovimento.net,,c/o Campeggio La Torre - loc. Portonovo - Ancona,Ancona,ANCONA,www.naturainmovimento.net,,forestalp cooperativa(Fb),,13.593982700000000,43.564447899999998,./0.png
13.2630809,43.053487,CEA Credia WWF,MARCHE,Soc.Semplice Agricola La Quercia della Memoria,Soc.Semplice Agricola La Quercia della Memoria,Federica Di Luca,0733 694125 - 3484768272,crediawwf@gmail.com,,Contrada Vallato - San Ginesio (MC),San Ginesio,MACERATA,IN COSTRUZIONE,,credia wwf,,13.263080900000000,43.053486999999997,./0.png
13.4596154,42.9877624,CEA di Montefalcone Appennino,MARCHE,Comune di Montefalcone Appennino,i cammini farfensi coop. sociale,Giuseppe Marziali - Martina Pierdominici,0734 79136 - 3349244966,m.pierdonici@tiscali.it,,Via Roma n. 42 - 63855 Montefalcone Appennino (FM),Montefalcone Appennino,FERMO,IN COSTRUZIONE,,In costruzione,,13.459615400000001,42.987762400000001,./0.png
13.2949129,42.7722867,CEA Due Parchi,MARCHE,Natura in Movimento Soc. Coop. Sociale,Natura in Movimento Soc. Coop. Sociale,Maurizio Baccanti,071 9330066,info@naturainmovimento.net,,Frazione Borgo - 63096 Arquata del Tronto (AP),Arquata del Tronto,ASCOLI PICENO,www.naturainmovimento.net,,CEA Centro di Educazione Ambientale dei Due Parchi,,13.294912900000000,42.772286700000002,./0.png
12.6887733,43.6354948,CEA Furlo e Valle del Metauro - 61041 Acqualagna (PU),MARCHE,La Macina Terre Alte soc. Coop di Comunità,La Macina Terre Alte soc. Coop di Comunità,Valerio Cucchiarini,0721 700226 (Stefano Marzani cell. 335 7361374),"amministrazione@consorzioterrealte.it; stefano@lamacina.it; ceafurlo@lamacina.it",,Via Pianacce n. 1 - 61041 Acqualagna (PU),Acqualagna,PESARO URBINO,www.lamacina.it,,http://www.lamacina.it/lamacina.htm,,12.688773299999999,43.635494799999996,./0.png
13.113168,42.997734,CEA Gaia,MARCHE,A.s. Gaia,A.s. Gaia,Angelisa Fabrizi,348 7356565,prenota@asgaia.it,,Via Piana n. 1 - Loc. Cupi di Visso - 62039 Visso (MC),Visso,MACERATA,www.asgaia.it,,gaia rasting (Fb) #gaia rasting umbria e marche,,13.113168000000000,42.997734000000001,./0.png
13.716792,43.0859873,CEA Giano di Monterubbiano,MARCHE,Comune di Monterubbiano,Comune di Monterubbiano,Flavia Capra,"0734 257396; 0734 259980 (cell. Diana Farina 347 0795445)",turismomonterubbiano@libero.it,,Via Pagani n. 25 - 62825 Monterubbiano (FM),Monterubbiano,FERMO,IN COSTRUZIONE,,"polo culturale san francesco; comune di monterubiano",,13.716792000000000,43.085987299999999,./0.png
13.6896884,42.9339179,CEA Giano di Offida,MARCHE,Comne di Offida,Coop. Oikos s.r.l.,Sergiacomi Mario,0736 888609 - 3386689018,"info.oikos@libero.it;",,Via Roma n. 17 - 63073 Offida,Offida,ASCOLI PICENO,http://www.museipiceni.it/page.asp?id=106010100,,https://www.facebook.com/search/top/?q=oikos&epa=SEARCH_BOX,,13.689688400000000,42.933917899999997,./0.png
13.0140907,43.44816,CEA Gola della Rossa,MARCHE,UNIONE MONTANA DELL'ESINO - FRACASSI,Unione Montana dell'Esino - Frasassi,Massimiliano Scotti,O73186122,cea@parcogoladellarossa.it,,Via Marcellini n. 5 - 60048 Serra San Quirico (AN),Serra San Quirico,ANCONA,www.parcogolarossa.it,,parco naturale regionale fola della rossa e frasassi(Fb),,13.014090700000001,43.448160000000001,./0.png
13.4604607,43.4650477,CEA La Confluenza,MARCHE,Associazione La Confluenza Onlus,Associazione La Confluenza Onlus,Agnese Massaccesi,"3407720361",info@laconfluenza.it,,Via Capanne n. 11 - 60027 Osimo,Osimo,ANCONA,www.laconfluenza.it,,la Confluenza (Fb),,13.460460700000001,43.465047700000000,./0.png
13.8674704,42.9363696,CEA La Contea,MARCHE,Capitani Coraggiosi s.c.s. ,"Capitani Coraggiosi scs, Hobbit scs, AsinoPiceno as.p.s.",Loretta Marcozzi,0735 659365 - 328 4911373,info@incontea.it - marcozzi.loretta@libero.it,,C.da Santa Lucia n. 25 - 63074 San Benedetto del Tronto (AP),San Benedetto del Tronto,ASCOLI PICENO,http://incontea.it/,,https://www.facebook.com/centroeducativolacontea -,,13.867470400000000,42.936369599999999,./0.png
13.7973433,43.1803358,"CEA La Marina Ecoidee; Porto San Giorgio",MARCHE,Associazione La Marina Ecoidee,Associazione La Marina Ecoidee,Flavia Capra,347 4515460 - 0734936336,cea.lamarina@gmail.com,,Via Oberdan n. 1 - 63822 Porto San Giorgio (FM),Porto San Giorgio,FERMO,http://cealamarina.blogspot.com/,,https://www.facebook.com/cealamarina.ecoidee,,13.797343300000000,43.180335800000002,./0.png
13.3538617,42.9786326,CEA Legambiente Fillide,MARCHE,Il Chircefalo soc.coop. a r.l.,Il Chircefalo soc.coop. a r.l.,Patrizia Pacifici,"3498151559",ceachiro@montisibillini.it,,"Località Casa Coletta, 4 - 63857 Amandola (FM)",Amandola,FERMO,www.montisibillini.it,,https://www.facebook.com/CeaLegambienteFillide/,,13.353861700000000,42.978632599999997,./0.png
13.2869091,43.2061149,CEA Legambiente Il Pettirosso,MARCHE,Circolo Legambiente Il Pettirosso ONLUS,Circolo Legambiente Il Pettirosso ONLUS,Fabiola Cavarischia,0733 961807 sede,pettirossocircolo@gmail.com,,"Ex centrale idroelettrica del Ponte del Diavolo, via Gullini 6, 62029 Tolentino",Tolentino,MACERATA,in costruzione,,in costruzione,,13.286909100000001,43.206114900000003,./0.png
13.3323789,42.8434518,CEA Montegallo,MARCHE,Comune di Montegallo,Comune di Montegallo,Romea Petrocchi,0736 806122,infoposta@comune.montegallo.ap.it,,Fraz. Balzo c/o Centro multifunzionale - Montegallo (AP),Montegallo,ASCOLI PICENO,IN COSTRUZIONE,,IN COSTRUZIONE,,13.332378900000000,42.843451799999997,./0.png
12.5057241,43.5925297,CEA Nerone e Alpe della Luna,MARCHE,La Macina Terre Alte soc. Coop di Comunità,La Macina Terre Alte soc. Coop di Comunità,Valerio Cucchiarini,722 700226 (Stefano Marzani cell. 335 7361374),"amministrazione@consorzioterrealte.it; stefano@lamacina.it; ceafurlo@lamacina.it",,Via Matteotti n. 1 - 61046 Piobbico (PU),Piobbico,PESARO URBINO,www.lamacina.it,,http://www.lamacina.it/lamacina.htm,,12.505724100000000,43.592529700000000,./0.png
13.7779756,42.8684287,CEA Oasi La Valle,MARCHE,Via Piave n. 58 - 63100 Ascoli Piceno (AP),Spinetoli,Giorgio Poli,0736 898029,didattica.oasilavalle@gmail.com,,Via Piave n. 58 - 62020 Spinetoli (AP),Spinetoli,ASCOLI PICENO,,,"Centro di Educazione Ambientale ""Oasi La Valle""",,13.777975600000000,42.868428700000003,./0.png
13.6181668,43.5189205,CEA Parco del Conero,MARCHE,Ente Parco regionale del Conero,Opera soc. coop. Sociale ONLUS,Filippo Invernizi,0719330490 - 3401746403 -,info@conerovisite.it,,Via Peschiera n. 30 - 60020 Sirolo (AN),Sirolo,ANCONA,www.conerovisite.itwww.parcodelconero.it,,centro visite parco del conero (Fb-Inst),,13.618166799999999,43.518920500000000,./0.png
13.4463525,43.2983623,CEA Parco Fonte Scodella di Macerata,MARCHE,Comune di Macerata,Risorse soc. coop.,Alessandro Battoni,0733 280035,"giovanni.romagnoli@comune.macerata.it; municipio@comune.macerata.it",,Via Mugnoz n. 5A - 62100 Macerata (MC),Macerata,MACERATA,http://ceamacerata.blogspot.com/,,Cea Fontescodella (Fb),,13.446352500000000,43.298362300000001,./0.png
